,SA1_7DIGITCODE_2016,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
5227,1120516.0,49,1213,465,96,1062,0.8,741,2.1
5228,1120517.0,51,763,472,0,1062,0.7,1012,2.3
5229,1120518.0,53,1021,566,120,1235,0.7,949,2.1
5230,1120519.0,42,1452,542,270,1421,0.7,1275,2.5
5231,1120520.0,49,1959,461,0,1089,0.8,900,2.3
5232,1120521.0,40,1733,493,250,1281,0.9,1140,3.0
5233,1120522.0,59,706,421,136,850,0.6,628,1.8
5234,1120523.0,57,867,440,165,1050,0.6,732,2.0
5235,1120524.0,58,563,448,150,1053,0.8,737,2.0
5236,1120525.0,55,650,429,175,819,0.6,721,2.0
5237,1120526.0,55,921,473,200,1137,0.6,715,1.9
5238,1120527.0,47,2167,817,0,2236,0.7,2026,2.8
5239,1120528.0,49,1831,726,335,1937,0.7,1812,2.6
5240,1120529.0,47,1733,665,248,1656,0.7,1519,2.7
5241,1120530.0,51,832,429,188,1018,0.6,734,2.0
5242,1120531.0,47,780,453,210,1052,0.8,954,2.3
5243,1120532.0,47,1083,425,200,990,0.7,767,2.1
5244,1120533.0,45,1083,440,220,916,0.8,742,2.2
5245,1120534.0,44,1200,440,243,790,0.7,725,2.1
5246,1120535.0,54,975,446,260,1152,0.7,922,2.2
5247,1120536.0,53,902,405,200,778,0.7,671,2.0
5248,1120537.0,50,899,442,60,962,0.7,725,1.9
5249,1120538.0,41,1574,674,218,1512,0.7,1242,2.6
5250,1120539.0,43,1517,660,300,1515,0.8,1444,2.9
5251,1120540.0,40,1984,857,50,1625,0.7,1478,2.5
5252,1120541.0,44,1300,455,265,1019,0.8,941,2.6
5253,1120542.0,47,1517,676,255,1766,0.7,1462,2.5
5254,1120543.0,42,1733,737,230,1687,0.8,1649,2.8
5255,1120544.0,42,1896,806,250,1861,0.7,1763,2.9
5256,1120545.0,37,1200,602,250,1270,0.8,1131,2.6
5257,1120546.0,48,1376,488,200,1158,0.7,972,2.6
5258,1120547.0,36,1376,642,280,1399,0.7,1199,2.5
5259,1120548.0,35,1517,629,325,1351,0.8,1197,2.7
5260,1120549.0,42,1224,555,284,1375,0.7,1114,2.3
5261,1120550.0,53,1127,497,273,1357,0.7,981,2.1
5262,1120551.0,41,1614,684,0,1699,0.6,1583,2.8
5263,1120552.0,42,1925,1003,390,2465,0.8,2408,3.2
5264,1120553.0,43,1950,728,300,1712,0.8,1652,2.8
5265,1120554.0,32,2200,942,483,2374,0.8,2386,3.6
5266,1120601.0,66,2080,469,194,1050,0.7,792,1.9
5267,1120602.0,44,1957,716,328,1949,0.7,1792,2.7
5268,1120603.0,38,2000,665,375,1875,0.7,1718,2.5
5269,1120604.0,42,1733,659,330,1875,0.8,1767,2.9
5270,1120605.0,34,1900,559,208,1461,0.8,1366,2.7
5271,1120606.0,53,1517,497,300,1107,0.9,853,2.0
5272,1120607.0,0,0,0,0,0,0.0,0,0.0
5273,1120608.0,42,1603,520,228,1321,0.9,1007,2.3
5274,1120609.0,45,1733,599,340,1478,0.8,1100,2.4
5275,1120610.0,38,2000,652,420,1797,0.8,1593,2.9
5276,1120611.0,37,1517,602,350,1593,0.8,1431,2.8
5277,1120612.0,42,1800,725,440,1987,0.7,1864,2.7
5278,1120613.0,35,1798,601,255,1637,0.9,1178,2.6
5279,1120614.0,42,1517,661,385,1937,0.8,1718,2.7
5280,1120615.0,41,1800,606,415,1562,0.8,1446,2.9
5281,1120616.0,41,1777,702,383,1625,0.7,1511,2.8
5282,1120617.0,47,2167,630,410,1520,0.6,1394,2.5
5283,1120618.0,35,1625,658,295,1596,0.9,1454,2.7
5284,1120619.0,42,1800,698,380,1902,0.8,1705,2.7
5285,1120620.0,43,1733,682,420,1828,0.7,1515,2.8
5286,1120621.0,42,2167,743,490,2568,0.8,2424,3.1
5287,1120622.0,42,2145,621,440,1916,0.8,1708,2.7
5288,1120623.0,44,1733,553,230,1692,0.9,1202,2.4
5289,1120624.0,45,1972,655,605,1875,0.8,1875,3.1
5290,1120625.0,33,2300,777,475,2519,0.9,2356,3.3
5291,1120626.0,37,1997,710,398,1906,0.8,1807,2.9
5292,1120627.0,45,1820,657,330,1836,0.7,1480,2.8
5293,1120628.0,40,1636,633,358,1829,0.8,1489,2.6
5294,1120629.0,63,1700,440,150,866,0.9,642,1.7
5295,1120630.0,53,1700,671,275,1541,0.8,1031,1.9
5296,1120631.0,42,1600,478,220,1071,0.9,778,1.9
5297,1120632.0,39,1647,612,375,1589,0.8,1201,2.6
5298,1120633.0,47,1537,542,300,1148,0.9,778,1.9
5299,1120634.0,34,1755,581,390,1449,0.8,1316,2.5
5300,1120635.0,72,1733,473,137,1542,0.8,683,2.0
5301,1120636.0,38,1950,494,113,1515,0.9,880,2.5
5302,1120637.0,37,1731,639,350,1472,0.8,1241,2.4
5303,1120638.0,42,1920,627,340,1792,0.8,1458,2.5
5304,1120639.0,53,1993,476,290,1273,0.8,779,1.8
5305,1120640.0,53,2600,947,398,2487,0.7,2250,2.5
5306,1120641.0,44,2442,642,600,2150,0.7,1949,3.1
5307,1120642.0,49,1896,552,325,1593,0.8,1067,2.3
5308,1120701.0,46,1932,593,330,1408,0.8,1142,2.3
5309,1120702.0,41,1545,607,353,1875,0.9,1733,2.8
5310,1120703.0,49,1625,568,398,1604,0.7,1220,2.4
5311,1120704.0,46,1842,599,350,1428,0.8,1213,2.5
5312,1120705.0,53,1975,737,300,1477,0.7,1219,2.2
5313,1120706.0,49,1733,456,240,993,0.8,812,2.2
5314,1120707.0,49,1300,495,220,922,0.8,691,1.7
5315,1120708.0,49,1669,536,305,1260,0.9,1136,2.4
5316,1120709.0,42,1717,471,230,1062,0.8,878,2.4
5317,1120710.0,0,0,0,0,0,0.0,0,0.0
5318,1120711.0,52,1900,502,300,1419,0.7,1204,2.3
5319,1120712.0,57,1875,448,201,1008,0.9,703,1.9
5320,1120713.0,46,1950,539,305,1343,0.8,1202,2.3
5321,1120714.0,0,0,0,0,0,0.0,0,0.0
5322,1120715.0,41,1664,626,325,1426,0.8,1081,2.3
5323,1120716.0,42,1691,585,310,1386,0.8,1125,2.2
5324,1120801.0,35,1777,728,300,1971,0.9,1484,2.4
5325,1120802.0,34,1842,744,350,1562,0.8,1312,1.9
5326,1120803.0,38,1863,751,230,2204,0.8,1562,2.3
5327,1120804.0,33,1787,681,375,2033,0.9,1702,2.9
5328,1120805.0,47,2000,567,350,1786,0.8,1424,2.5
5329,1120806.0,38,1733,646,365,1800,0.8,1454,2.5
5330,1120807.0,40,2000,697,395,2028,0.8,1781,2.6
5331,1120808.0,47,2000,995,0,2849,0.7,2639,2.9
5332,1120809.0,39,2167,905,360,2283,0.8,2029,2.6
5333,1120810.0,37,2167,827,345,1978,0.9,1762,2.6
5334,1120811.0,40,2000,722,330,1978,0.8,1642,2.6
5335,1120812.0,38,1717,775,390,1952,0.8,1781,2.6
5336,1120813.0,46,1712,494,142,1437,0.9,820,2.1
5337,1120814.0,44,1789,647,370,1642,0.8,1406,2.5
5338,1120815.0,42,1975,638,373,1735,0.8,1260,2.4
5339,1120816.0,36,2080,725,400,1875,0.8,1642,2.6
5340,1120817.0,35,1815,645,340,1833,0.8,1350,2.5
5341,1120818.0,43,1950,739,358,1843,0.7,1232,2.1
5342,1120819.0,43,1733,652,327,1531,0.7,1286,2.1
5343,1120820.0,34,1717,787,340,1625,0.8,1303,2.0
5344,1120821.0,36,1766,643,358,1609,0.7,1366,2.4
5345,1120822.0,42,1850,612,355,1637,0.8,1366,2.5
5346,1120823.0,0,0,0,0,0,0.0,0,0.0
5347,1120824.0,36,1584,598,318,1208,0.7,1142,2.2
5348,1120825.0,33,1733,561,323,1263,0.8,1233,2.6
5349,1120826.0,37,2080,712,408,2152,0.9,1906,2.8
5350,1120827.0,41,2000,796,388,2333,0.8,1937,2.5
5351,1120828.0,45,1733,679,390,1944,0.7,1680,2.7
5352,1120829.0,36,1950,809,350,1731,0.8,1553,2.8
5353,1120830.0,38,1775,725,340,1833,0.7,1513,2.5
5354,1120831.0,37,1873,638,335,1465,0.9,1224,2.6
5355,1120832.0,40,1700,697,443,2666,0.8,2604,3.1
5356,1120833.0,43,2030,778,300,2103,0.8,1854,2.7
5357,1120834.0,40,2167,664,370,2017,0.8,1786,2.8
5358,1120835.0,45,1820,610,350,1341,0.8,1156,2.3
5359,1120836.0,30,1300,467,250,949,0.8,837,2.7
5360,1120837.0,38,1517,418,229,1153,0.9,966,2.6
5361,1120838.0,42,1200,488,348,1156,0.8,1087,2.6
5362,1120839.0,49,2000,528,345,1292,0.8,1066,2.2
5363,1120840.0,38,1972,630,360,1531,0.8,1355,2.5
5364,1120841.0,41,1863,660,410,1567,0.8,1399,2.6
5365,1120842.0,36,1853,642,370,1612,0.8,1529,2.5
5366,1120843.0,35,2055,510,315,1237,0.9,820,1.8
5367,1120844.0,43,1842,632,340,1138,0.8,1050,1.7
5368,1120845.0,40,1842,843,390,2250,0.7,1930,2.7
5369,1120846.0,35,2383,989,405,2705,0.8,2603,3.2
5370,1120847.0,35,1676,776,390,2015,0.9,1819,2.8
5371,1120848.0,43,1862,612,183,1812,0.7,1208,2.5
5372,1120849.0,39,1993,703,430,1895,0.7,1534,2.5
5373,1120850.0,39,1759,711,390,1937,0.8,1825,2.7
5374,1120851.0,36,1701,543,330,1341,0.9,1197,2.6
5375,1120852.0,42,1500,525,318,1687,0.8,1110,2.2
5376,1120853.0,44,1950,1115,575,3077,0.7,2714,2.7
5377,1120854.0,38,2000,697,370,1875,0.8,1562,2.8
5378,1120855.0,38,1733,712,300,1763,0.8,1351,2.4
5379,1120856.0,42,2167,870,368,2291,0.8,2050,2.7
5380,1120857.0,40,1800,712,239,2277,0.8,1792,2.5
5381,1120858.0,40,1471,671,345,1420,0.6,1206,2.0
5382,1120859.0,35,1778,754,380,1674,0.7,1550,2.2
5383,1120860.0,33,1517,537,300,1294,0.8,994,2.4
5384,1120861.0,39,1400,548,340,1402,0.9,1145,2.5
5385,1120862.0,36,1326,451,188,1158,0.8,789,2.3
5386,1120863.0,38,1733,692,365,1702,0.9,1227,1.9
5387,1120864.0,37,1742,730,345,2261,0.9,2059,3.0
5388,1120865.0,22,0,1124,0,0,0.0,0,0.0
5389,1120866.0,37,1667,575,320,1568,0.8,1109,2.3
5390,1120901.0,43,1517,699,363,1489,0.8,1398,2.5
5391,1120902.0,17,0,224,0,0,0.0,0,6.0
5392,1120903.0,41,1947,685,350,1771,0.8,1446,2.6
5393,1120904.0,40,1800,653,365,1854,0.8,1759,2.7
5394,1120905.0,42,1467,480,204,1170,0.8,958,2.5
5395,1120906.0,38,1531,474,280,1131,0.9,974,2.6
5396,1120907.0,44,1600,494,225,1278,0.8,888,2.0
5397,1120908.0,46,1571,467,166,1375,0.7,725,1.8
5398,1120909.0,37,1517,504,295,1312,0.9,1011,2.2
5399,1120910.0,34,1417,644,330,1575,0.9,1281,2.7
5400,1120911.0,33,1783,787,390,2013,0.8,1895,2.7
5401,1120912.0,36,1733,706,395,1812,0.8,1517,2.7
5402,1120913.0,33,1831,797,375,1981,0.8,1962,2.8
5403,1120914.0,36,1810,755,420,1839,0.8,1740,2.7
5404,1120915.0,37,2000,742,390,2230,0.8,2116,3.1
5405,1120916.0,41,1600,592,328,1305,0.8,1113,2.3
5406,1120917.0,39,1733,802,420,2158,0.8,1937,2.9
5407,1120918.0,41,1800,687,420,1715,0.8,1533,2.6
5408,1120919.0,46,1890,705,440,1944,0.8,1931,2.8
5409,1120920.0,38,2167,878,380,2515,0.8,2362,3.1
5410,1120921.0,35,1733,621,368,1625,0.8,1410,2.8
5411,1120922.0,39,1700,575,350,1481,0.8,1267,2.3
5412,1120923.0,38,1733,681,385,1671,0.8,1637,2.8
5413,1120924.0,32,1733,592,350,1708,0.9,1458,2.7
5414,1120925.0,38,1696,628,328,1367,0.8,1172,2.3
5415,1120926.0,39,1404,567,350,1359,0.8,1078,2.4
5416,1120927.0,36,1733,675,340,1862,0.7,1614,2.5
5417,1120928.0,35,1798,702,348,1766,0.8,1420,2.7
5418,1120929.0,37,1606,740,355,1875,0.8,1547,2.9
5419,1120930.0,34,1733,694,355,2178,0.8,1875,2.9
5420,1120931.0,45,1733,558,363,1384,0.7,1166,2.3
5421,1120932.0,38,1733,647,330,1575,0.9,1273,2.3
5422,1120933.0,35,1387,562,325,1260,0.9,976,2.1
5423,1120934.0,39,1689,633,330,1420,0.8,1111,2.2
5424,1120935.0,41,1500,478,350,1337,0.8,945,2.3
5425,1120936.0,32,1733,710,355,1537,0.8,1308,2.7
5426,1120937.0,31,0,649,0,0,1.0,0,2.0
5427,1120938.0,0,0,0,0,0,0.0,0,0.0
5428,1120939.0,32,2100,881,460,2148,0.8,2113,3.1
5429,1120940.0,38,1500,554,305,1343,0.8,1083,2.3
5430,1120941.0,33,1950,816,380,1965,0.8,1875,3.1
5431,1120942.0,39,2091,839,380,2416,0.8,2234,3.0
5432,1120943.0,43,1800,752,355,2269,0.8,1910,2.7
5433,1120944.0,44,1863,766,500,1903,0.7,1795,2.7
5434,1120945.0,40,1950,886,420,2299,0.8,2069,2.7
5435,1120946.0,43,1950,810,423,2234,0.7,2125,2.7
5436,1120947.0,43,2029,722,350,2031,0.8,1808,2.8
5437,1120948.0,40,2000,714,390,1846,0.8,1612,2.7
5438,1120949.0,38,1733,580,350,1800,0.9,1649,2.7
5439,1120950.0,37,1656,696,330,1460,0.8,1255,2.2
5440,1120951.0,67,1300,486,225,1958,0.6,820,1.9
5441,1120952.0,40,1798,667,300,1875,0.8,1638,2.7
5442,1120953.0,41,1800,681,360,1843,0.7,1625,2.7
5443,1120954.0,36,1733,693,370,1818,0.8,1399,2.5
5444,1120955.0,44,2000,900,418,2250,0.7,2170,2.7
5445,1120956.0,38,2000,829,400,2519,0.8,2042,2.8
5446,1121001.0,30,0,397,159,758,0.8,691,2.4
5447,1121002.0,31,1733,749,380,1625,0.9,1656,2.9
5448,1121003.0,40,1950,718,350,1875,0.7,1660,2.7
5449,1121004.0,38,1885,640,385,1625,0.8,1375,2.8
5450,1121005.0,35,1733,654,323,1774,0.9,1583,3.0
5451,1121006.0,47,1733,523,348,1384,0.8,1019,2.1
5452,1121007.0,48,1602,577,300,1420,0.7,1148,2.2
5453,1121008.0,37,1704,655,335,1637,0.8,1458,2.7
5454,1121010.0,79,705,377,375,1156,0.7,779,2.1
5455,1121011.0,31,1733,617,245,1478,0.9,1328,2.8
5456,1121012.0,41,1235,401,162,887,0.9,693,2.2
5457,1121013.0,41,0,373,180,755,0.8,722,2.5
5458,1121014.0,50,1733,503,205,1354,0.7,900,2.1
5459,1121015.0,58,1925,488,143,1767,0.7,1091,2.2
5460,1121016.0,42,1885,727,235,2178,0.8,1839,2.8
5461,1121017.0,42,2000,595,420,1989,0.9,1940,3.3
5462,1121018.0,41,1517,389,149,767,0.9,554,2.1
5463,1121019.0,40,1560,387,166,939,0.8,628,2.0
5464,1121020.0,40,1539,419,191,844,0.9,678,2.0
5465,1121021.0,36,1300,459,166,900,0.9,713,2.2
5466,1121022.0,35,1402,398,176,866,0.8,725,2.4
5467,1121023.0,36,1733,680,238,1978,0.8,1510,2.7
5468,1121024.0,31,1539,675,350,1437,0.8,1279,2.4
5469,1121101.0,42,2167,646,375,1687,0.9,1687,2.8
5470,1121102.0,42,2167,702,670,2555,0.7,1875,2.9
5471,1121103.0,70,1343,450,180,777,0.7,538,1.3
5472,1121104.0,42,1500,727,520,2250,0.8,2166,3.3
5473,1121105.0,57,2075,674,433,2083,0.7,1474,2.4
5474,1121106.0,43,2167,676,340,2083,0.9,1805,2.7
5475,1121107.0,35,2167,778,353,2019,0.9,1578,2.7
5476,1121108.0,40,2037,753,400,2226,0.9,1926,2.8
5477,1121109.0,69,0,593,0,1791,0.7,824,1.2
5478,1121110.0,43,2000,710,485,1875,0.8,1545,2.7
5479,1121201.0,47,2000,642,470,1937,0.7,1687,2.9
5480,1121202.0,51,2100,604,470,2020,0.7,1593,2.6
5481,1121203.0,39,1800,805,400,2055,0.8,1792,3.0
5482,1121204.0,54,1733,450,310,1178,0.8,936,2.3
5483,1121205.0,49,1733,456,330,1109,0.8,930,2.4
5484,1121206.0,48,1767,529,230,1271,0.9,977,2.2
5485,1121207.0,53,1800,497,260,1259,0.8,916,2.0
5486,1121208.0,44,2167,741,475,2062,0.7,1892,2.6
5487,1121209.0,46,1993,598,420,1490,0.8,1350,2.7
5488,1121210.0,37,1972,696,440,1805,0.8,1771,2.9
5489,1121211.0,58,1770,528,375,1803,0.7,1028,2.1
5490,1121212.0,46,1733,686,505,1928,0.7,1735,2.9
5491,1121213.0,50,2084,655,478,2150,0.7,1731,2.7
5492,1121214.0,40,2200,793,428,2006,0.8,1781,2.8
5493,1121215.0,49,1517,497,325,1406,0.8,1083,2.4
5494,1121216.0,61,1517,449,290,1009,0.8,640,1.7
5495,1121217.0,45,1517,532,350,1333,0.8,1087,2.5
5496,1121218.0,71,1062,442,205,775,0.8,550,1.5
5497,1121219.0,40,1950,624,300,1357,0.7,1125,2.6
5498,1121220.0,0,0,0,0,0,0.0,0,0.0
5499,1121221.0,53,1600,462,290,1218,0.9,1006,2.2
5500,1121222.0,42,2167,570,340,1762,0.8,1463,2.6
5501,1121223.0,54,1950,526,290,1359,0.8,1044,2.1
5502,1121224.0,51,2167,594,355,1562,0.7,1412,2.6
5503,1121225.0,40,1871,481,268,1226,0.8,1096,2.6
5504,1121226.0,44,1539,464,318,1083,0.8,992,2.6
5505,1121227.0,45,2069,632,320,1583,0.8,1394,2.5
5506,1121301.0,44,0,1600,0,0,0.0,0,0.0
5507,1121302.0,0,0,0,0,0,0.0,0,0.0
5508,1121303.0,43,1800,647,420,1858,0.7,1611,2.6
5509,1121304.0,42,2049,739,443,2037,0.8,1850,2.7
5510,1121305.0,41,2167,768,333,2483,0.8,2347,3.2
5511,1121306.0,45,1767,603,370,1375,0.7,1191,2.5
5512,1121307.0,45,1950,828,380,1981,0.7,1767,2.7
5513,1121308.0,41,2234,639,420,1766,0.8,1448,3.0
5514,1121309.0,44,1625,671,490,1875,0.6,1792,2.7
5515,1121310.0,48,2167,918,458,2388,0.7,2302,2.9
5516,1121311.0,42,2000,652,425,2010,0.8,1800,2.7
5517,1121312.0,49,1744,656,360,1899,0.7,1399,2.3
5518,1121313.0,44,1733,676,400,1862,0.7,1724,2.7
5519,1121314.0,52,1916,679,510,2202,0.7,1968,2.6
5520,1121315.0,43,2227,853,552,2475,0.8,2368,3.1
5521,1121316.0,36,1805,1007,0,2523,0.8,2476,3.5
5522,1121317.0,45,1419,833,433,2359,0.7,2031,2.8
5523,1121318.0,44,1832,852,598,2416,0.8,2355,3.1
5524,1121319.0,44,2167,790,435,2143,0.7,1792,2.6
5525,1121320.0,45,1650,619,423,2028,0.8,1531,2.4
5526,1121321.0,44,1500,771,450,2220,0.7,1916,2.6
5527,1121322.0,42,2184,730,460,2229,0.8,2090,2.9
5528,1121323.0,41,2167,708,545,2301,0.8,2250,3.1
5529,1121324.0,48,1898,831,430,2353,0.7,1962,2.5
5530,1121325.0,46,2360,708,410,1919,0.7,1759,2.7
5531,1121326.0,50,1743,702,410,2104,0.7,1662,2.3
5532,1121327.0,54,2084,727,388,1865,0.7,1547,2.2
5533,1121328.0,45,1950,656,0,2625,0.7,2187,3.0
5534,1121329.0,62,2000,577,290,1333,0.7,900,2.0
5535,1121330.0,43,2123,725,350,2291,0.7,1875,2.8
5536,1121401.0,40,2167,712,390,1916,0.7,1542,2.5
5537,1121402.0,49,2000,755,380,2214,0.7,1812,2.6
5538,1121403.0,49,1767,701,400,2158,0.7,1762,2.5
5539,1121404.0,41,2167,641,365,1837,0.7,1509,2.7
5540,1121405.0,39,0,0,0,0,0.0,0,0.0
5541,1121406.0,46,2167,728,488,2315,0.8,2187,3.1
5542,1121407.0,42,2167,585,310,1841,0.8,1228,2.3
5543,1121408.0,38,2142,646,370,1713,0.8,1430,2.4
5544,1121409.0,41,1517,667,410,1770,0.8,1392,2.5
5545,1121410.0,51,1733,566,350,1266,0.7,1017,2.2
5546,1121411.0,40,2000,814,355,2269,0.7,1949,2.7
5547,1121412.0,52,1604,730,350,1708,0.6,1325,2.2
5548,1121413.0,41,2167,781,405,2333,0.8,2160,3.0
5549,1121414.0,44,1733,575,350,1375,0.8,1151,2.3
5550,1121415.0,45,1350,570,340,1558,0.7,1135,2.2
5551,1121416.0,44,1517,567,355,1555,0.8,1187,2.4
5552,1121417.0,54,1667,611,350,1161,0.8,1004,1.9
5553,1121418.0,0,0,0,0,0,0.0,0,0.0
5554,1121419.0,40,1690,624,313,1452,0.9,1281,2.3
5555,1121420.0,43,0,725,0,0,0.7,999,3.0
5556,1121421.0,45,1733,555,380,1395,0.7,1072,2.2
5557,1121422.0,47,1582,548,370,1416,0.8,1044,2.2
5558,1121423.0,39,1900,756,360,2166,0.8,1803,2.8
5559,1121424.0,49,1571,524,308,1325,0.8,1059,2.1
5560,1121425.0,44,1733,541,199,1452,0.7,1337,2.4
5561,1121426.0,35,1882,738,368,1987,0.8,1607,2.6
5562,1121427.0,52,1733,509,358,1364,0.7,1079,2.2
5563,1121428.0,44,1733,523,300,1489,0.8,1037,2.2
5564,1121429.0,42,2050,686,410,1944,0.8,1800,2.6
5565,1121430.0,45,1640,631,350,1812,0.8,1480,2.5
5566,1121431.0,35,1767,685,365,2031,0.8,1406,2.4
5567,1121432.0,41,2088,699,360,1708,0.8,1410,2.4
5568,1121433.0,40,2167,752,383,2196,0.7,1846,2.7
5569,1121434.0,46,1997,769,440,1968,0.7,1515,2.5
5570,1121501.0,50,1717,600,350,1449,0.8,1140,2.4
5571,1121502.0,49,1733,628,335,1625,0.8,1375,2.3
5572,1121503.0,46,1425,459,200,1192,0.8,808,2.2
5573,1121504.0,40,1868,762,420,2266,0.8,2107,3.0
5574,1121505.0,50,1692,594,340,1737,0.8,1220,2.4
5575,1121506.0,35,1430,588,330,1303,0.8,1292,2.7
5576,1121507.0,50,1625,593,269,1214,0.8,1066,2.3
5577,1121508.0,59,1275,612,267,1339,0.9,1053,2.4
5578,1121509.0,47,1733,547,230,1383,0.7,1144,2.4
5579,1121510.0,33,1436,415,179,869,0.8,807,2.7
5580,1121511.0,39,1733,735,345,1912,0.8,1861,2.8
5581,1121512.0,32,1374,604,350,1531,0.8,1524,2.9
5582,1121513.0,34,1517,541,330,1575,0.9,1471,2.8
5583,1121514.0,33,1580,496,293,1262,0.9,1260,3.0
5584,1121515.0,0,0,0,0,0,0.0,0,0.0
5585,1121516.0,43,1517,454,205,1029,0.8,830,2.3
5586,1121517.0,59,1515,540,276,1399,0.8,794,2.1
5587,1121518.0,57,1300,519,280,1286,0.8,1039,2.2
5588,1121519.0,45,1358,470,219,1178,1.0,745,2.1
5589,1121520.0,44,1569,527,300,1468,0.8,1174,2.5
5590,1121521.0,51,2059,474,0,1166,0.8,1083,2.5
5591,1121522.0,39,1462,484,250,1442,0.8,1258,2.7
5592,1121523.0,0,0,0,0,0,0.0,0,0.0
5593,1121524.0,42,1700,548,380,1345,0.7,1381,2.7
5594,1121525.0,51,1559,537,320,1342,0.7,1192,2.5
5595,1121601.0,46,1700,553,365,1262,0.7,1098,2.4
5596,1121602.0,44,1450,611,340,1474,0.8,1308,2.4
5597,1121603.0,43,1653,594,313,1477,0.8,1244,2.5
5598,1121604.0,47,1759,585,340,1487,0.7,1212,2.4
5599,1121605.0,44,1842,553,345,1575,0.7,1160,2.6
5600,1121606.0,38,1820,546,370,1414,0.8,1182,2.6
5601,1121607.0,50,1600,557,350,1288,0.7,1087,2.3
5602,1121608.0,32,1744,624,370,1634,0.8,1440,2.9
5603,1121609.0,49,1835,631,323,1625,0.8,1327,2.4
5604,1121610.0,43,1827,619,350,1579,0.8,1350,2.5
5605,1121611.0,42,1900,587,398,1323,0.7,1268,2.7
5606,1121612.0,43,2143,667,400,1649,0.8,1600,2.9
5607,1121613.0,36,1625,471,338,1194,0.8,1031,2.6
5608,1121614.0,36,1517,617,350,1515,0.8,1204,2.3
5609,1121615.0,42,1600,542,330,1292,0.8,1158,2.4
5610,1121616.0,51,1400,590,343,1437,0.7,966,2.2
5611,1121617.0,55,1871,546,390,1277,0.7,1213,2.5
5612,1121701.0,83,0,447,134,789,1.0,484,1.3
5613,1121702.0,39,1681,736,400,2109,0.8,2062,3.2
5614,1121703.0,34,1571,620,385,1542,0.8,1410,2.9
5615,1121704.0,39,1733,657,380,1577,0.8,1509,2.7
5616,1121705.0,36,1470,609,323,1437,0.8,1169,2.2
5617,1121706.0,35,1733,569,370,1397,0.8,1269,2.6
5618,1121707.0,44,1430,431,167,793,0.8,489,1.9
5619,1121708.0,38,1538,540,268,1364,0.8,1038,2.3
5620,1121709.0,44,1733,691,440,1910,0.7,1770,2.7
5621,1121710.0,51,1400,490,283,1196,0.7,1068,2.3
5622,1121711.0,35,1733,599,410,1572,0.8,1544,2.9
5623,1121712.0,35,1543,598,355,1358,0.8,1260,2.7
5624,1121713.0,34,1805,588,420,1625,0.8,1388,2.8
5625,1121714.0,39,2000,665,400,1976,0.8,1818,3.1
5626,1121716.0,30,2184,989,480,2268,0.8,2244,3.3
5627,1121718.0,29,0,2249,0,0,0.0,0,0.0
5628,1121719.0,37,1560,670,300,1562,0.8,1221,2.2
5629,1121720.0,44,1733,466,310,1142,0.7,1062,2.2
5630,1121721.0,40,1517,594,295,1341,0.8,1177,2.4
5631,1121722.0,33,1517,641,370,1557,0.8,1406,3.0
5632,1121723.0,38,1591,568,360,1381,0.8,1287,2.7
5633,1121724.0,35,2050,715,440,2266,0.8,2132,3.2
5634,1121725.0,37,2167,889,480,2312,0.8,2329,3.5
5635,1121726.0,27,2427,786,473,1989,0.9,1958,3.5
5636,1121727.0,60,0,450,0,0,0.0,0,0.0
5637,1121729.0,38,1972,623,400,2133,0.8,2132,3.1
5638,1121730.0,40,1733,624,360,1765,0.8,1625,2.7
5639,1121731.0,41,1675,636,425,1795,0.8,1711,2.9
5640,1121732.0,31,2167,791,490,2349,0.8,2312,3.3
5641,1121733.0,30,2167,884,470,2209,0.9,2256,3.6
5642,1121734.0,0,0,0,0,0,0.0,0,0.0
5643,1121735.0,28,2275,970,500,2243,0.8,2260,3.1
5644,1121736.0,30,2167,796,470,1962,0.8,1940,3.3
5645,1121801.0,38,2383,627,330,1985,0.8,1946,3.5
5646,1121802.0,52,1600,565,300,1408,0.7,783,2.1
5647,1121803.0,45,2084,562,305,1687,0.7,1430,2.6
5648,1121804.0,51,0,850,0,0,1.0,0,3.0
5649,1121805.0,42,1625,568,355,1674,0.8,1542,2.8
5650,1121806.0,31,2058,700,450,1875,0.8,1968,3.4
5651,1121807.0,50,1408,520,335,1100,0.6,911,2.2
5652,1121808.0,34,1900,686,403,1600,0.7,1488,2.7
5653,1121809.0,50,1975,522,147,1550,1.0,928,2.4
5654,1121810.0,49,2600,588,265,1562,0.7,1562,2.7
5655,1121811.0,37,1621,615,315,1458,0.8,1211,2.7
5656,1121812.0,51,1950,537,355,1375,0.8,1062,2.3
5657,1121813.0,35,2100,521,310,1474,0.9,1399,3.3
5658,1121814.0,37,1738,514,350,1573,0.8,1308,2.7
5659,1121815.0,42,1733,610,350,1458,0.9,1399,3.1
5660,1121816.0,40,2025,593,315,2013,1.0,1771,3.0
5661,1121817.0,0,0,0,0,0,0.0,0,0.0
5662,1121818.0,38,1528,477,360,1226,0.8,929,2.3
5663,1121819.0,50,1809,580,310,1388,0.8,1205,2.1
5664,1121820.0,61,3000,653,420,1375,0.5,1142,2.1
5665,1121821.0,47,2167,689,125,1699,0.7,1458,2.7
